order_id,order_date,ship_mode,customer_id,segment,region,category,sub_category,product_name,unit_price,quantity,discount_pct,discount_amt,sales,profit,payment_mode,year,month,month_name,quarter,day_of_week,week_of_year,profit_margin,revenue_band,sales_clean,profit_clean
ORD-106366,30-03-2022,Standard Class,CUST-3464,Consumer,West,Clothing,Kids,Product-086,6.3,9,5,2.84,53.86,20.31,Credit Card,2022,3,Mar,Q1,Wednesday,13,37.71,S ($50-200),53.86,20.31
ORD-102324,30-03-2022,Second Class,CUST-3147,Home Office,North,Clothing,Sports,Product-290,78.43,1,30,23.53,54.9,17.22,Online Transfer,2022,3,Mar,Q1,Wednesday,13,31.37,S ($50-200),54.9,17.22
ORD-102511,30-03-2022,Standard Class,CUST-4459,Home Office,North,Office Supplies,Storage,Product-328,40.14,6,10,24.08,216.76,115.48,Credit Card,2022,3,Mar,Q1,Wednesday,13,53.28,M ($200-500),216.76,115.48
ORD-101195,30-03-2022,Standard Class,CUST-4588,Corporate,South,Office Supplies,Pens,Product-023,36.24,2,10,7.25,65.23,21.24,Debit Card,2022,3,Mar,Q1,Wednesday,13,32.56,S ($50-200),65.23,21.24
ORD-101562,31-03-2022,Standard Class,CUST-4967,Consumer,North,Office Supplies,Pens,Product-023,22.93,8,15,27.52,155.92,67.84,Debit Card,2022,3,Mar,Q1,Thursday,13,43.51,S ($50-200),155.92,67.84
ORD-106622,31-03-2022,Standard Class,CUST-1124,Consumer,West,Office Supplies,Binders,Product-474,30.93,2,10,6.19,55.67,31.82,Credit Card,2022,3,Mar,Q1,Thursday,13,57.16,S ($50-200),55.67,31.82
ORD-108582,31-03-2022,Standard Class,CUST-2759,Consumer,West,Electronics,Tablets,Product-425,227.26,7,15,238.62,1352.2,742.27,Cash,2022,3,Mar,Q1,Thursday,13,54.89,L ($500-2K),1352.2,742.27
ORD-101327,31-03-2022,Standard Class,CUST-4154,Consumer,South,Furniture,Beds,Product-475,43.72,6,0,0,336.12,194.93,Cash,2022,3,Mar,Q1,Thursday,13,57.99,M ($200-500),336.12,194.93
ORD-106256,31-03-2022,Standard Class,CUST-3308,Consumer,South,Electronics,Tablets,Product-474,562.88,12,10,675.46,6079.1,2031.91,Cash,2022,3,Mar,Q1,Thursday,13,33.42,XL (>$2K),6079.1,2031.91
ORD-106936,31-03-2022,Standard Class,CUST-4922,Home Office,North,Furniture,Chairs,Product-307,24.01,6,20,28.81,115.25,64.31,Online Transfer,2022,3,Mar,Q1,Thursday,13,55.8,S ($50-200),115.25,64.31
ORD-101011,31-03-2022,Standard Class,CUST-1188,Corporate,South,Clothing,Men,Product-247,57.51,4,10,23,207.04,76.01,Debit Card,2022,3,Mar,Q1,Thursday,13,36.71,M ($200-500),207.04,76.01
ORD-103591,31-03-2022,Standard Class,CUST-2854,Consumer,South,Food & Beverage,Bakery,Product-231,17.49,1,0,0,17.49,9.85,Cash,2022,3,Mar,Q1,Thursday,13,56.32,XS (<$50),20.9199,9.85
ORD-105383,31-03-2022,First Class,CUST-2877,Corporate,South,Furniture,Chairs,Product-246,24.13,12,30,86.87,202.69,81.16,Debit Card,2022,3,Mar,Q1,Thursday,13,40.04,M ($200-500),202.69,81.16
ORD-101845,31-03-2022,Standard Class,CUST-3132,Consumer,North,Electronics,Tablets,Product-348,80.59,13,10,104.77,942.9,293.76,Debit Card,2022,3,Mar,Q1,Thursday,13,31.15,L ($500-2K),942.9,293.76
ORD-109240,31-03-2022,Standard Class,CUST-2410,Consumer,North,Furniture,Beds,Product-407,23.59,4,10,9.44,84.92,46.91,Credit Card,2022,3,Mar,Q1,Thursday,13,55.24,S ($50-200),84.92,46.91
ORD-106053,31-03-2022,Standard Class,CUST-2752,Corporate,West,Clothing,Sports,Product-037,132.21,8,5,52.88,1004.8,390.58,Debit Card,2022,3,Mar,Q1,Thursday,13,38.87,L ($500-2K),1004.8,390.58
ORD-103342,31-03-2022,Standard Class,CUST-3864,Consumer,South,Furniture,Beds,Product-031,43.72,13,0,0,521.3,220.14,Online Transfer,2022,3,Mar,Q1,Thursday,13,42.23,L ($500-2K),521.3,220.14
ORD-100423,31-03-2022,Standard Class,CUST-1520,Corporate,South,Clothing,Kids,Product-283,10.01,7,15,10.51,59.56,34.3,Cash,2022,3,Mar,Q1,Thursday,13,57.59,S ($50-200),59.56,34.3
ORD-105955,01-04-2022,Standard Class,CUST-2108,Corporate,West,Electronics,Laptops,Product-052,214.11,6,5,64.23,1220.43,453.56,Cash,2022,4,Apr,Q2,Friday,13,37.16,L ($500-2K),1220.43,453.56
ORD-102895,01-04-2022,Standard Class,CUST-3077,Consumer,North,Clothing,Sports,Product-220,16.19,10,15,24.28,137.62,50.89,Cash,2022,4,Apr,Q2,Friday,13,36.98,S ($50-200),137.62,50.89
ORD-108220,01-04-2022,First Class,CUST-1196,Consumer,West,Clothing,Women,Product-325,57.2,9,15,77.22,437.58,191.24,Cash,2022,4,Apr,Q2,Friday,13,43.7,M ($200-500),437.58,191.24
ORD-102974,01-04-2022,Second Class,CUST-3564,Home Office,West,Office Supplies,Binders,Product-065,30.03,6,10,18.02,162.16,78.21,Online Transfer,2022,4,Apr,Q2,Friday,13,48.23,S ($50-200),162.16,78.21
ORD-100059,01-04-2022,Standard Class,CUST-1270,Corporate,North,Food & Beverage,Bakery,Product-050,18.68,14,20,52.3,209.22,89.13,Online Transfer,2022,4,Apr,Q2,Friday,13,42.6,M ($200-500),209.22,89.13
ORD-107940,01-04-2022,Second Class,CUST-3927,Consumer,North,Food & Beverage,Dairy,Product-486,26.46,14,10,37.04,333.4,173.87,Online Transfer,2022,4,Apr,Q2,Friday,13,52.15,M ($200-500),333.4,173.87
ORD-101740,01-04-2022,Same Day,CUST-4954,Consumer,West,Electronics,Laptops,Product-111,357.51,12,0,0,4290.12,2298.17,Online Transfer,2022,4,Apr,Q2,Friday,13,53.57,XL (>$2K),4290.12,2298.17
ORD-107285,01-04-2022,Second Class,CUST-3761,Consumer,North,Food & Beverage,Dairy,Product-211,30.7,6,0,0,184.2,75.25,Cash,2022,4,Apr,Q2,Friday,13,40.85,S ($50-200),184.2,75.25
ORD-100471,01-04-2022,First Class,CUST-3874,Consumer,South,Clothing,Women,Product-174,90.45,14,10,126.63,1139.67,673.8,Online Transfer,2022,4,Apr,Q2,Friday,13,59.12,L ($500-2K),1139.67,673.8
ORD-102479,01-04-2022,Standard Class,CUST-3940,Home Office,North,Office Supplies,Paper,Product-241,14.92,9,0,0,134.28,55.25,Credit Card,2022,4,Apr,Q2,Friday,13,41.15,S ($50-200),134.28,55.25
ORD-103385,02-04-2022,Standard Class,CUST-1417,Consumer,North,Office Supplies,Storage,Product-013,43.07,6,10,25.84,232.58,123.18,Cash,2022,4,Apr,Q2,Saturday,13,52.96,M ($200-500),232.58,123.18
ORD-102863,02-04-2022,Standard Class,CUST-2954,Corporate,North,Furniture,Beds,Product-054,31.96,9,0,0,287.64,145.53,Cash,2022,4,Apr,Q2,Saturday,13,50.59,M ($200-500),287.64,145.53
ORD-104139,02-04-2022,Standard Class,CUST-4423,Home Office,West,Furniture,Tables,Product-325,148.75,9,0,0,1338.75,641.1,Credit Card,2022,4,Apr,Q2,Saturday,13,47.89,L ($500-2K),1338.75,641.1
ORD-107221,02-04-2022,Standard Class,CUST-1467,Corporate,North,Electronics,Accessories,Product-197,517.84,2,30,310.7,724.98,208.65,Debit Card,2022,4,Apr,Q2,Saturday,13,28.78,L ($500-2K),724.98,208.65
ORD-106746,02-04-2022,Standard Class,CUST-2341,Corporate,West,Electronics,Laptops,Product-211,299.62,7,0,0,2097.34,939.61,Credit Card,2022,4,Apr,Q2,Saturday,13,44.8,XL (>$2K),2097.34,939.61
ORD-108039,02-04-2022,Same Day,CUST-2163,Home Office,West,Electronics,Tablets,Product-486,347.45,9,10,312.7,2814.35,1105.99,Credit Card,2022,4,Apr,Q2,Saturday,13,39.3,XL (>$2K),2814.35,1105.99
ORD-102292,02-04-2022,Standard Class,CUST-4686,Corporate,South,Office Supplies,Paper,Product-032,96.04,9,0,0,864.36,491.96,Cash,2022,4,Apr,Q2,Saturday,13,56.92,L ($500-2K),864.36,491.96
ORD-101821,02-04-2022,Standard Class,CUST-1954,Consumer,North,Clothing,Kids,Product-230,23.88,13,15,46.57,263.87,87.6,Cash,2022,4,Apr,Q2,Saturday,13,33.2,M ($200-500),263.87,87.6
ORD-109188,02-04-2022,First Class,CUST-2790,Home Office,North,Office Supplies,Pens,Product-242,23.87,7,15,25.06,142.03,62.18,Cash,2022,4,Apr,Q2,Saturday,13,43.78,S ($50-200),142.03,62.18
ORD-104025,02-04-2022,First Class,CUST-1757,Consumer,South,Food & Beverage,Dairy,Product-059,105.73,9,0,0,951.57,551.19,Online Transfer,2022,4,Apr,Q2,Saturday,13,57.92,L ($500-2K),951.57,551.19
ORD-104537,02-04-2022,First Class,CUST-1786,Corporate,North,Electronics,Tablets,Product-377,79.78,6,10,47.87,430.81,169.53,Debit Card,2022,4,Apr,Q2,Saturday,13,39.35,M ($200-500),430.81,169.53
ORD-100399,02-04-2022,Same Day,CUST-1631,Consumer,West,Furniture,Chairs,Product-172,33.91,11,0,0,373.01,213.24,Online Transfer,2022,4,Apr,Q2,Saturday,13,57.17,M ($200-500),373.01,213.24
ORD-100556,02-04-2022,Same Day,CUST-2240,Consumer,West,Office Supplies,Binders,Product-136,6.9,13,0,0,89.7,27.66,Cash,2022,4,Apr,Q2,Saturday,13,30.84,S ($50-200),89.7,27.66
ORD-103660,03-04-2022,Standard Class,CUST-2738,Corporate,West,Furniture,Beds,Product-182,249.56,3,20,149.74,598.94,301.46,Online Transfer,2022,4,Apr,Q2,Sunday,13,50.33,L ($500-2K),598.94,301.46
ORD-103604,03-04-2022,First Class,CUST-3811,Corporate,West,Electronics,Accessories,Product-059,136.13,11,0,0,1497.43,487.39,Debit Card,2022,4,Apr,Q2,Sunday,13,32.55,L ($500-2K),1497.43,487.39
ORD-105238,04-04-2022,Standard Class,CUST-2670,Consumer,South,Office Supplies,Paper,Product-165,51.4,4,5,10.28,195.32,90.29,Debit Card,2022,4,Apr,Q2,Monday,14,46.23,S ($50-200),195.32,90.29
ORD-108829,04-04-2022,Second Class,CUST-2480,Consumer,South,Electronics,Laptops,Product-301,212.86,12,0,0,2554.32,908.22,Cash,2022,4,Apr,Q2,Monday,14,35.56,XL (>$2K),2554.32,908.22
ORD-101679,04-04-2022,First Class,CUST-1211,Consumer,North,Clothing,Women,Product-305,64.62,12,5,38.77,736.67,388.44,Debit Card,2022,4,Apr,Q2,Monday,14,52.73,L ($500-2K),736.67,388.44
ORD-101284,04-04-2022,Standard Class,CUST-3594,Corporate,South,Clothing,Kids,Product-166,55.3,1,5,2.76,52.54,14.16,Online Transfer,2022,4,Apr,Q2,Monday,14,26.95,S ($50-200),52.54,14.16
ORD-102910,04-04-2022,Same Day,CUST-1081,Home Office,West,Clothing,Kids,Product-458,88.54,9,20,159.37,637.49,364.26,Cash,2022,4,Apr,Q2,Monday,14,57.14,L ($500-2K),637.49,364.26
ORD-107687,04-04-2022,Standard Class,CUST-3907,Corporate,South,Electronics,Phones,Product-417,351.15,6,0,0,2106.9,648,Debit Card,2022,4,Apr,Q2,Monday,14,30.76,XL (>$2K),2106.9,648
ORD-107804,04-04-2022,Standard Class,CUST-3192,Corporate,North,Office Supplies,Binders,Product-227,25.85,6,0,0,155.1,55.32,Cash,2022,4,Apr,Q2,Monday,14,35.67,S ($50-200),155.1,55.32
ORD-103612,04-04-2022,Standard Class,CUST-1790,Corporate,West,Food & Beverage,Dairy,Product-496,62.83,12,10,75.4,678.56,382.38,Cash,2022,4,Apr,Q2,Monday,14,56.35,L ($500-2K),678.56,382.38
ORD-101387,04-04-2022,Standard Class,CUST-2103,Consumer,South,Food & Beverage,Beverages,Product-291,17.13,1,10,1.71,15.42,4.21,Credit Card,2022,4,Apr,Q2,Monday,14,27.3,XS (<$50),20.9199,8.1197
ORD-105035,04-04-2022,Standard Class,CUST-3951,Consumer,West,Food & Beverage,Dairy,Product-354,43.89,7,15,46.08,261.15,69.67,Credit Card,2022,4,Apr,Q2,Monday,14,26.68,M ($200-500),261.15,69.67
ORD-109563,05-04-2022,Standard Class,CUST-1626,Home Office,North,Clothing,Kids,Product-248,57.11,1,0,0,57.11,14.29,Online Transfer,2022,4,Apr,Q2,Tuesday,14,25.02,S ($50-200),57.11,14.29
ORD-109298,05-04-2022,Second Class,CUST-1481,Corporate,North,Furniture,Shelving,Product-205,45.53,3,15,20.49,116.1,50.8,Online Transfer,2022,4,Apr,Q2,Tuesday,14,43.76,S ($50-200),116.1,50.8
ORD-101276,05-04-2022,Standard Class,CUST-3542,Corporate,West,Electronics,Phones,Product-428,225.21,8,0,0,1801.68,478.42,Cash,2022,4,Apr,Q2,Tuesday,14,26.55,L ($500-2K),1801.68,478.42
ORD-105338,05-04-2022,Standard Class,CUST-3783,Corporate,West,Office Supplies,Binders,Product-180,35.92,2,20,14.37,57.47,31.68,Cash,2022,4,Apr,Q2,Tuesday,14,55.12,S ($50-200),57.47,31.68
ORD-101473,05-04-2022,Standard Class,CUST-2971,Consumer,North,Furniture,Chairs,Product-247,88.69,9,0,0,798.21,422.63,Online Transfer,2022,4,Apr,Q2,Tuesday,14,52.95,L ($500-2K),798.21,422.63
ORD-102338,05-04-2022,Second Class,CUST-2488,Corporate,South,Furniture,Shelving,Product-168,122.55,6,20,147.06,588.24,276.63,Online Transfer,2022,4,Apr,Q2,Tuesday,14,47.03,L ($500-2K),588.24,276.63
ORD-101744,05-04-2022,Standard Class,CUST-1647,Corporate,West,Food & Beverage,Snacks,Product-176,25.85,1,0,0,25.85,13.96,Debit Card,2022,4,Apr,Q2,Tuesday,14,54,XS (<$50),25.85,13.96
ORD-100219,05-04-2022,Standard Class,CUST-2772,Consumer,West,Food & Beverage,Bakery,Product-294,28.98,6,0,0,173.88,52.4,Credit Card,2022,4,Apr,Q2,Tuesday,14,30.14,S ($50-200),173.88,52.4
ORD-100014,05-04-2022,First Class,CUST-3440,Consumer,South,Furniture,Chairs,Product-315,106.47,8,10,85.18,766.58,389.66,Cash,2022,4,Apr,Q2,Tuesday,14,50.83,L ($500-2K),766.58,389.66
ORD-108763,05-04-2022,Standard Class,CUST-2007,Corporate,South,Clothing,Sports,Product-252,26.98,2,10,5.4,48.56,22.64,Debit Card,2022,4,Apr,Q2,Tuesday,14,46.62,XS (<$50),48.56,22.64
ORD-103935,05-04-2022,First Class,CUST-4972,Consumer,North,Electronics,Accessories,Product-187,179.65,11,15,296.42,1679.73,517.27,Credit Card,2022,4,Apr,Q2,Tuesday,14,30.79,L ($500-2K),1679.73,517.27
ORD-103960,05-04-2022,Standard Class,CUST-1557,Consumer,North,Office Supplies,Paper,Product-424,72.87,9,15,98.37,557.46,325.54,Cash,2022,4,Apr,Q2,Tuesday,14,58.4,L ($500-2K),557.46,325.54
ORD-105465,06-04-2022,Standard Class,CUST-1275,Consumer,West,Clothing,Kids,Product-305,156.71,10,0,0,1567.1,670.72,Cash,2022,4,Apr,Q2,Wednesday,14,42.8,L ($500-2K),1567.1,670.72
ORD-109048,06-04-2022,Standard Class,CUST-4554,Consumer,South,Electronics,Tablets,Product-097,280.95,8,5,112.38,2135.22,1055.36,Cash,2022,4,Apr,Q2,Wednesday,14,49.43,XL (>$2K),2135.22,1055.36
ORD-104243,06-04-2022,Standard Class,CUST-1505,Consumer,South,Furniture,Beds,Product-287,38.01,9,5,17.1,324.99,150.58,Credit Card,2022,4,Apr,Q2,Wednesday,14,46.33,M ($200-500),324.99,150.58
ORD-100516,06-04-2022,Standard Class,CUST-2100,Consumer,South,Food & Beverage,Dairy,Product-187,10.42,7,15,10.94,62,25.42,Online Transfer,2022,4,Apr,Q2,Wednesday,14,41,S ($50-200),62,25.42
ORD-102000,06-04-2022,Standard Class,CUST-2461,Consumer,North,Clothing,Sports,Product-278,64.47,4,15,38.68,219.2,126.21,Debit Card,2022,4,Apr,Q2,Wednesday,14,57.58,M ($200-500),219.2,126.21
ORD-105094,06-04-2022,Standard Class,CUST-3073,Consumer,West,Clothing,Sports,Product-069,33.72,13,25,109.59,328.77,140.71,Online Transfer,2022,4,Apr,Q2,Wednesday,14,42.8,M ($200-500),328.77,140.71
ORD-102894,06-04-2022,Standard Class,CUST-2955,Corporate,West,Electronics,Phones,Product-389,134.77,10,10,134.77,1212.93,662.07,Debit Card,2022,4,Apr,Q2,Wednesday,14,54.58,L ($500-2K),1212.93,662.07
ORD-106133,06-04-2022,Second Class,CUST-2491,Corporate,North,Furniture,Shelving,Product-304,52.63,1,10,5.26,47.37,18.05,Credit Card,2022,4,Apr,Q2,Wednesday,14,38.1,XS (<$50),47.37,18.05
ORD-107803,06-04-2022,Standard Class,CUST-2889,Consumer,North,Electronics,Laptops,Product-405,201.26,5,0,0,1006.3,441.73,Credit Card,2022,4,Apr,Q2,Wednesday,14,43.9,L ($500-2K),1006.3,441.73
ORD-105790,06-04-2022,Second Class,CUST-3020,Corporate,South,Office Supplies,Storage,Product-017,52.42,10,25,131.05,393.15,230.52,Online Transfer,2022,4,Apr,Q2,Wednesday,14,58.63,M ($200-500),393.15,230.52
ORD-107720,06-04-2022,Standard Class,CUST-1946,Consumer,South,Clothing,Women,Product-057,59.52,4,10,23.81,214.27,91.71,Credit Card,2022,4,Apr,Q2,Wednesday,14,42.8,M ($200-500),214.27,91.71
ORD-103621,07-04-2022,Standard Class,CUST-1017,Consumer,South,Office Supplies,Pens,Product-484,40.47,1,5,2.02,38.45,22.29,Cash,2022,4,Apr,Q2,Thursday,14,57.97,XS (<$50),38.45,22.29
ORD-103024,07-04-2022,First Class,CUST-3719,Corporate,North,Clothing,Women,Product-082,82.28,4,15,49.37,4296.936057,720.7309836,Debit Card,2022,4,Apr,Q2,Thursday,14,16.77,XL (>$2K),4296.936057,720.7309836
ORD-109623,07-04-2022,Standard Class,CUST-4230,Consumer,West,Clothing,Women,Product-268,69.4,4,20,55.52,222.08,99.76,Credit Card,2022,4,Apr,Q2,Thursday,14,44.92,M ($200-500),222.08,99.76
ORD-106109,07-04-2022,Second Class,CUST-2534,Corporate,North,Office Supplies,Pens,Product-360,42,5,20,42,168,69.19,Debit Card,2022,4,Apr,Q2,Thursday,14,41.18,S ($50-200),168,69.19
ORD-106993,07-04-2022,Same Day,CUST-2276,Consumer,South,Clothing,Men,Product-432,86.83,3,15,39.07,221.42,99.73,Credit Card,2022,4,Apr,Q2,Thursday,14,45.04,M ($200-500),221.42,99.73
ORD-109151,07-04-2022,Second Class,CUST-2063,Home Office,West,Furniture,Tables,Product-272,14.45,8,10,11.56,104.04,56.26,Credit Card,2022,4,Apr,Q2,Thursday,14,54.08,S ($50-200),104.04,56.26
ORD-101938,08-04-2022,Standard Class,CUST-3471,Consumer,North,Office Supplies,Storage,Product-499,45.26,2,5,3.74,70.96,21.46,Debit Card,2022,4,Apr,Q2,Friday,14,30.24,S ($50-200),70.96,21.46
ORD-106761,08-04-2022,Standard Class,CUST-1561,Corporate,North,Clothing,Men,Product-074,12.15,5,10,6.08,54.67,28.74,Debit Card,2022,4,Apr,Q2,Friday,14,52.57,S ($50-200),54.67,28.74
ORD-101995,08-04-2022,Second Class,CUST-4007,Corporate,North,Electronics,Laptops,Product-342,340.8,6,5,102.24,1942.56,978.76,Credit Card,2022,4,Apr,Q2,Friday,14,50.39,L ($500-2K),1942.56,978.76
ORD-106509,08-04-2022,Standard Class,CUST-3987,Consumer,West,Electronics,Tablets,Product-219,119.14,12,10,142.97,1286.71,426.12,Debit Card,2022,4,Apr,Q2,Friday,14,33.12,L ($500-2K),1286.71,426.12
ORD-105747,08-04-2022,First Class,CUST-1014,Corporate,North,Office Supplies,Pens,Product-023,50.1,10,0,0,501,273.87,Debit Card,2022,4,Apr,Q2,Friday,14,54.66,L ($500-2K),501,273.87
ORD-109502,08-04-2022,Standard Class,CUST-2329,Corporate,South,Furniture,Chairs,Product-216,14.35,12,25,43.05,1188.461274,596.5649606,Cash,2022,4,Apr,Q2,Friday,14,50.2,L ($500-2K),1188.461274,596.5649606
ORD-106470,08-04-2022,Standard Class,CUST-3934,Consumer,West,Electronics,Tablets,Product-050,277.46,9,20,499.43,1997.71,646.92,Cash,2022,4,Apr,Q2,Friday,14,32.38,L ($500-2K),1997.71,646.92
ORD-104100,08-04-2022,Second Class,CUST-2353,Consumer,West,Clothing,Women,Product-442,46.59,5,20,46.59,186.36,49.65,Online Transfer,2022,4,Apr,Q2,Friday,14,26.64,S ($50-200),186.36,49.65
ORD-108684,09-04-2022,Standard Class,CUST-4038,Consumer,South,Office Supplies,Paper,Product-499,37.02,14,5,25.91,492.37,170.14,Online Transfer,2022,4,Apr,Q2,Saturday,14,34.56,M ($200-500),492.37,170.14
ORD-103160,09-04-2022,Second Class,CUST-1709,Consumer,North,Furniture,Beds,Product-179,51.38,8,30,123.31,287.73,171.45,Cash,2022,4,Apr,Q2,Saturday,14,59.59,M ($200-500),287.73,171.45
ORD-105836,09-04-2022,Standard Class,CUST-3836,Corporate,South,Furniture,Chairs,Product-267,6.21,8,10,4.97,44.71,23.48,Credit Card,2022,4,Apr,Q2,Saturday,14,52.52,XS (<$50),44.71,23.48
ORD-107832,09-04-2022,Second Class,CUST-1604,Consumer,North,Office Supplies,Storage,Product-397,61.98,14,0,0,867.72,353.51,Online Transfer,2022,4,Apr,Q2,Saturday,14,40.74,L ($500-2K),867.72,353.51
ORD-100166,09-04-2022,Standard Class,CUST-4439,Consumer,South,Electronics,Accessories,Product-062,266.78,8,15,320.14,1814.1,839.31,Online Transfer,2022,4,Apr,Q2,Saturday,14,46.27,L ($500-2K),1814.1,839.31
ORD-108412,09-04-2022,First Class,CUST-2724,Corporate,North,Office Supplies,Storage,Product-086,138.67,4,20,110.94,443.74,188.81,Debit Card,2022,4,Apr,Q2,Saturday,14,42.55,M ($200-500),443.74,188.81
ORD-107477,09-04-2022,Standard Class,CUST-2040,Home Office,South,Electronics,Accessories,Product-387,169.04,1,0,0,169.04,55.27,Debit Card,2022,4,Apr,Q2,Saturday,14,32.7,S ($50-200),169.04,55.27
ORD-107302,09-04-2022,Standard Class,CUST-3385,Consumer,North,Furniture,Chairs,Product-267,41.98,2,15,12.59,71.37,21.08,Online Transfer,2022,4,Apr,Q2,Saturday,14,29.54,S ($50-200),71.37,21.08
ORD-105222,09-04-2022,Standard Class,CUST-2524,Consumer,West,Clothing,Kids,Product-156,47.27,5,5,11.82,224.53,64.39,Online Transfer,2022,4,Apr,Q2,Saturday,14,28.68,M ($200-500),224.53,64.39
ORD-103958,09-04-2022,First Class,CUST-4896,Consumer,West,Furniture,Tables,Product-386,72.58,14,0,0,1016.12,551.47,Cash,2022,4,Apr,Q2,Saturday,14,54.27,L ($500-2K),1016.12,551.47
ORD-104895,09-04-2022,Standard Class,CUST-4626,Corporate,West,Office Supplies,Binders,Product-331,54.65,6,25,81.98,245.92,106.31,Debit Card,2022,4,Apr,Q2,Saturday,14,43.23,M ($200-500),245.92,106.31
ORD-107130,09-04-2022,Standard Class,CUST-4198,Home Office,North,Furniture,Chairs,Product-258,23.57,10,5,11.78,223.92,72.24,Cash,2022,4,Apr,Q2,Saturday,14,32.26,M ($200-500),223.92,72.24
ORD-108837,09-04-2022,Second Class,CUST-4358,Home Office,North,Office Supplies,Storage,Product-454,43.31,10,10,43.31,389.79,151.51,Credit Card,2022,4,Apr,Q2,Saturday,14,38.87,M ($200-500),389.79,151.51
ORD-107805,09-04-2022,Standard Class,CUST-4444,Consumer,North,Furniture,Tables,Product-236,44.48,1,0,0,44.48,20.37,Cash,2022,4,Apr,Q2,Saturday,14,45.8,XS (<$50),44.48,20.37
ORD-102378,10-04-2022,First Class,CUST-1333,Consumer,North,Electronics,Accessories,Product-299,1155.54,14,10,1617.76,14559.8,4067.25,Credit Card,2022,4,Apr,Q2,Sunday,14,27.93,XL (>$2K),8514.121434,3736.376241
ORD-103712,10-04-2022,Standard Class,CUST-4063,Consumer,West,Food & Beverage,Beverages,Product-022,37.37,9,5,16.82,319.51,145.56,Cash,2022,4,Apr,Q2,Sunday,14,45.56,M ($200-500),319.51,145.56
ORD-103378,10-04-2022,Standard Class,CUST-2413,Home Office,West,Clothing,Women,Product-178,22.23,7,15,23.34,132.27,60.78,Cash,2022,4,Apr,Q2,Sunday,14,45.95,S ($50-200),132.27,60.78
ORD-102845,10-04-2022,Standard Class,CUST-3972,Home Office,West,Electronics,Accessories,Product-230,174.7,3,15,78.61,445.49,199.48,Cash,2022,4,Apr,Q2,Sunday,14,44.78,M ($200-500),445.49,199.48
ORD-108594,10-04-2022,Second Class,CUST-4651,Consumer,North,Electronics,Phones,Product-044,628.16,13,0,0,8166.08,2838.9,Cash,2022,4,Apr,Q2,Sunday,14,34.76,XL (>$2K),8166.08,2838.9
ORD-104226,10-04-2022,First Class,CUST-1737,Corporate,West,Clothing,Kids,Product-192,80.32,7,5,28.11,534.13,227.38,Cash,2022,4,Apr,Q2,Sunday,14,42.57,L ($500-2K),534.13,227.38
ORD-101864,10-04-2022,Standard Class,CUST-2120,Consumer,West,Clothing,Men,Product-357,89.3,9,10,80.37,723.33,384.14,Credit Card,2022,4,Apr,Q2,Sunday,14,53.11,L ($500-2K),723.33,384.14
ORD-101070,11-04-2022,First Class,CUST-4705,Corporate,South,Clothing,Kids,Product-120,39.26,13,20,102.08,408.3,201.43,Cash,2022,4,Apr,Q2,Monday,15,49.33,M ($200-500),408.3,201.43
ORD-109886,11-04-2022,Standard Class,CUST-2646,Corporate,South,Food & Beverage,Bakery,Product-162,77.64,2,5,7.76,147.52,56.06,Credit Card,2022,4,Apr,Q2,Monday,15,38,S ($50-200),147.52,56.06
ORD-107549,11-04-2022,Second Class,CUST-3868,Consumer,North,Electronics,Phones,Product-367,150.89,9,10,135.8,1222.21,318.44,Online Transfer,2022,4,Apr,Q2,Monday,15,26.05,L ($500-2K),1222.21,318.44
ORD-106948,11-04-2022,Second Class,CUST-2511,Consumer,South,Office Supplies,Pens,Product-122,44.98,2,25,22.49,67.47,27.04,Credit Card,2022,4,Apr,Q2,Monday,15,40.08,S ($50-200),67.47,27.04
ORD-106431,11-04-2022,Standard Class,CUST-3032,Corporate,West,Clothing,Sports,Product-262,66.34,13,0,0,862.42,369.12,Online Transfer,2022,4,Apr,Q2,Monday,15,42.8,L ($500-2K),862.42,369.12
ORD-108881,11-04-2022,Standard Class,CUST-2208,Consumer,South,Electronics,Tablets,Product-015,247.22,5,10,99.46,895.09,486.37,Debit Card,2022,4,Apr,Q2,Monday,15,54.34,L ($500-2K),895.09,486.37
ORD-108515,11-04-2022,Standard Class,CUST-2332,Corporate,West,Electronics,Tablets,Product-034,348.03,2,0,0,696.06,249.74,Debit Card,2022,4,Apr,Q2,Monday,15,35.88,L ($500-2K),696.06,249.74
ORD-106589,11-04-2022,Standard Class,CUST-4210,Home Office,North,Furniture,Tables,Product-442,87.49,11,15,144.36,818.03,358.22,Debit Card,2022,4,Apr,Q2,Monday,15,43.79,L ($500-2K),818.03,358.22
ORD-107923,12-04-2022,Same Day,CUST-4563,Corporate,West,Food & Beverage,Snacks,Product-497,80.33,10,0,0,8087.649113,6172.126553,Online Transfer,2022,4,Apr,Q2,Tuesday,15,76.32,XL (>$2K),8087.649113,3736.376241
ORD-101812,12-04-2022,First Class,CUST-3832,Home Office,North,Electronics,Phones,Product-042,160.54,2,20,64.22,256.86,122.49,Debit Card,2022,4,Apr,Q2,Tuesday,15,47.69,M ($200-500),256.86,122.49
ORD-107070,12-04-2022,Standard Class,CUST-2277,Home Office,North,Electronics,Accessories,Product-070,149.37,4,5,29.87,567.61,151.2,Cash,2022,4,Apr,Q2,Tuesday,15,26.64,L ($500-2K),567.61,151.2
